DayOrder,DayOfWeekStr,starttime,endtime,permit,PermitLocation,locationid,scheduleid,start24,end24,CNN,Addr_Date_Create,Addr_Date_Modified,block,lot,ColdTruck,Applicant,X,Y,Latitude,Longitude,Location
5,Friday,10AM,11AM,18MFF-0050,Assessors Block 4644/Lot008,1181887,,10:00,11:00,7253000,06/07/2011 03:53:06 PM,06/07/2011 03:53:52 PM,4644,8,Y,Park's Catering,6019956.89,2094023.408,37.73090615,-122.3733026,"(37.7309061503597, -122.373302577485)"
4,Thursday,10AM,11AM,18MFF-0048,1411 MARKET ST,1181845,,10:00,11:00,8754101,10/24/2011 04:20:05 PM,10/24/2011 04:20:24 PM,3507,41,Y,Anas Goodies Catering,6007474.273,2110802.04,37.77628237,-122.4176459,"(37.7762823730273, -122.417645919077)"
1,Monday,9AM,10AM,18MFF-0048,640 TEXAS ST,1181839,,9:00,10:00,12544000,10/24/2011 04:12:24 PM,10/24/2011 04:12:41 PM,4101,65,Y,Anas Goodies Catering,6013822.989,2104125.073,37.75830411,-122.395216,"(37.7583041058491, -122.395215975869)"
5,Friday,9AM,10AM,18MFF-0048,380 10TH ST,1181844,,9:00,10:00,489000,10/24/2011 04:18:05 PM,10/24/2011 04:18:20 PM,3520,87,Y,Anas Goodies Catering,6009197.856,2109108.401,37.77172888,-122.4115639,"(37.7717288754541, -122.411563857806)"
5,Friday,8AM,9AM,18MFF-0050,250 NAPOLEON ST,1181891,,8:00,9:00,9504000,06/07/2011 04:11:10 PM,06/07/2011 04:11:26 PM,4343,21,Y,Park's Catering,6012192.748,2099863.298,37.7465114,-122.4005547,"(37.7465113997359, -122.400554729715)"
1,Monday,11AM,12PM,18MFF-0048,131 SHOTWELL ST,1181849,,11:00,12:00,11833000,10/24/2011 04:24:53 PM,10/24/2011 04:25:09 PM,5501,3,Y,Anas Goodies Catering,6007747.114,2107182.493,37.7663593,-122.4164456,"(37.7663593026796, -122.41644564135)"
5,Friday,8AM,9AM,18MFF-0049,3433 03RD ST,1181883,,8:00,9:00,198101,04/10/2012 09:58:23 AM,04/10/2012 09:58:49 AM,5203,23,Y,Quan Catering,6016102.696,2099523.257,37.745795,-122.3870107,"(37.7457950012142, -122.387010722473)"
5,Friday,8AM,9AM,18MFF-0048,998 INDIANA ST,1181830,,8:00,9:00,7195000,10/24/2011 03:55:05 PM,10/24/2011 03:55:20 PM,4105,11,Y,Anas Goodies Catering,6014965.72,2103933.521,37.75784163,-122.3912505,"(37.7578416291379, -122.391250489057)"
3,Wednesday,9AM,10AM,18MFF-0047,949 PRESIDIO AVE,1181739,,9:00,10:00,10770000,05/12/2011 07:54:33 AM,05/12/2011 07:55:00 AM,1072,1,Y,BH & MT LLC,5999332.92,2113416.472,37.78299944,-122.4459971,"(37.7829994444845, -122.445997086089)"
5,Friday,7AM,8AM,18MFF-0050,1801 EVANS AVE,1181890,,7:00,8:00,5337000,06/07/2011 04:09:27 PM,06/07/2011 04:09:47 PM,5232,5,Y,Park's Catering,6014579.449,2099293.127,37.74507865,-122.3922618,"(37.745078648302, -122.392261844141)"
3,Wednesday,12PM,1PM,18MFF-0050,1575 BURKE AVE,1181908,,12:00,13:00,3376000,06/17/2011 02:52:28 PM,06/17/2011 02:53:01 PM,5203,43,Y,Park's Catering,6016221.536,2099116.915,37.74468585,-122.3865715,"(37.7446858481632, -122.386571458803)"
4,Thursday,11AM,12PM,18MFF-0050,1000 EVANS AVE,1181905,,11:00,12:00,5329000,06/07/2011 04:38:19 PM,06/07/2011 04:38:37 PM,4580,2,Y,Park's Catering,6019397.263,2095750.406,37.73561737,-122.375357,"(37.7356173732492, -122.375356982718)"
1,Monday,10AM,11AM,18MFF-0047,3253 16TH ST,1181741,,10:00,11:00,736000,05/12/2011 08:13:54 AM,10/24/2011 04:38:44 PM,3567,39,Y,BH & MT LLC,6005169.614,2106614.613,37.76465475,-122.4253203,"(37.7646547537034, -122.425320325481)"
5,Friday,8AM,9AM,18MFF-0048,1315 ARMSTRONG AVE,1181833,,8:00,9:00,2458000,10/24/2011 04:01:22 PM,10/24/2011 04:01:38 PM,4851,17,Y,Anas Goodies Catering,6015946.968,2091286.248,37.72316921,-122.3869748,"(37.7231692072554, -122.38697483362)"
4,Thursday,6AM,7AM,18MFF-0050,Assessors Block 4644/Lot008,1181887,,6:00,7:00,7253000,06/07/2011 03:53:06 PM,06/07/2011 03:53:52 PM,4644,8,Y,Park's Catering,6019956.89,2094023.408,37.73090615,-122.3733026,"(37.7309061503597, -122.373302577485)"
4,Thursday,11AM,12PM,18MFF-0048,1400 MINNESOTA ST,1181831,,11:00,12:00,9061000,10/24/2011 03:56:07 PM,10/24/2011 03:59:20 PM,4293,18,Y,Anas Goodies Catering,6015358.18,2101883.807,37.75223532,-122.38975,"(37.7522353219293, -122.38975002217)"
4,Thursday,12PM,1PM,18MFF-0048,951 INDIANA ST,1181856,,12:00,13:00,7195000,10/24/2011 04:32:03 PM,10/24/2011 04:32:20 PM,4106,24,Y,Anas Goodies Catering,6014993.983,2104151.168,37.75844081,-122.391168,"(37.7584408101697, -122.391167953092)"
3,Wednesday,12PM,1PM,18MFF-0050,1570 BURKE AVE,1181889,,12:00,13:00,3376000,06/07/2011 04:06:49 PM,06/07/2011 04:07:23 PM,5203,66,Y,Park's Catering,6016270.581,2099130.191,37.74472502,-122.3864028,"(37.7447250168321, -122.386402793857)"
4,Thursday,12PM,1PM,18MFF-0050,1570 BURKE AVE,1181889,,12:00,13:00,3376000,06/07/2011 04:06:49 PM,06/07/2011 04:07:23 PM,5203,66,Y,Park's Catering,6016270.581,2099130.191,37.74472502,-122.3864028,"(37.7447250168321, -122.386402793857)"
1,Monday,9AM,10AM,18MFF-0048,601 23RD ST,1181840,,9:00,10:00,1232000,10/24/2011 04:14:22 PM,10/24/2011 04:14:41 PM,4232,10,Y,Anas Goodies Catering,6016379.04,2103029.904,37.75543882,-122.3862996,"(37.755438822485, -122.386299593481)"
1,Monday,8AM,9AM,18MFF-0048,1315 ARMSTRONG AVE,1181833,,8:00,9:00,2458000,10/24/2011 04:01:22 PM,10/24/2011 04:01:38 PM,4851,17,Y,Anas Goodies Catering,6015946.968,2091286.248,37.72316921,-122.3869748,"(37.7231692072554, -122.38697483362)"
2,Tuesday,10AM,11AM,18MFF-0050,3450 03RD ST,1181902,,10:00,11:00,198201,06/07/2011 04:31:45 PM,06/07/2011 04:32:12 PM,5211,29,Y,Park's Catering,6015841.403,2099487.67,37.74568281,-122.3879118,"(37.7456828142552, -122.387911761433)"
2,Tuesday,6AM,7AM,18MFF-0050,Assessors Block 4645/Lot015,1181907,,6:00,7:00,7254000,06/10/2011 09:37:16 AM,06/10/2011 09:37:36 AM,4645,15,Y,Park's Catering,6019359.973,2094482.884,37.73213495,-122.3753981,"(37.7321349519222, -122.375398078567)"
2,Tuesday,10AM,11AM,18MFF-0047,3253 16TH ST,1181741,,10:00,11:00,736000,05/12/2011 08:13:54 AM,10/24/2011 04:38:44 PM,3567,39,Y,BH & MT LLC,6005169.614,2106614.613,37.76465475,-122.4253203,"(37.7646547537034, -122.425320325481)"
2,Tuesday,10AM,11AM,18MFF-0048,150 OTIS ST,1181846,,10:00,11:00,10048000,10/24/2011 04:21:42 PM,10/24/2011 04:21:57 PM,3513,8,Y,Anas Goodies Catering,6006666.12,2108857.226,37.77089687,-122.4203035,"(37.7708968719166, -122.420303482979)"
1,Monday,11AM,12PM,18MFF-0049,3433 03RD ST,1181883,,11:00,12:00,198101,04/10/2012 09:58:23 AM,04/10/2012 09:58:49 AM,5203,23,Y,Quan Catering,6016102.696,2099523.257,37.745795,-122.3870107,"(37.7457950012142, -122.387010722473)"
5,Friday,10AM,11AM,18MFF-0050,525 PHELPS ST,1181903,,10:00,11:00,10397000,06/07/2011 04:32:42 PM,06/07/2011 04:33:04 PM,5242,15,Y,Park's Catering,6015469.998,2098212.941,37.74216209,-122.389107,"(37.7421620878271, -122.389107048701)"
3,Wednesday,9AM,10AM,18MFF-0048,640 TENNESSEE ST,1181837,,9:00,10:00,12482000,10/24/2011 04:09:50 PM,10/24/2011 04:10:14 PM,3996,12,Y,Anas Goodies Catering,6015407.526,2106068.769,37.76372907,-122.3898717,"(37.7637290705316, -122.389871672284)"
4,Thursday,8AM,8AM,18MFF-0049,500 SELBY ST,1181873,,8:00,8:00,11741000,03/28/2012 04:32:42 PM,03/28/2012 04:33:29 PM,5264,49,Y,Quan Catering,6013548.79,2099028.96,37.74429602,-122.3958072,"(37.7442960182807, -122.395807199913)"
2,Tuesday,11AM,12PM,18MFF-0047,401 23RD ST,1181743,,11:00,12:00,1232000,05/12/2011 08:27:13 AM,05/12/2011 08:27:36 AM,4232,10,Y,BH & MT LLC,6016755.284,2103051.789,37.75551973,-122.3849999,"(37.7555197319435, -122.384999937383)"
3,Wednesday,9AM,10AM,18MFF-0049,2920 03RD ST,1181877,,9:00,10:00,194201,03/28/2012 04:38:54 PM,03/28/2012 04:39:13 PM,4295,14,Y,Quan Catering,6015904.533,2101988.386,37.75255276,-122.3878679,"(37.7525527576463, -122.387867927348)"
1,Monday,9AM,10AM,18MFF-0050,1575 BURKE AVE,1181908,,9:00,10:00,3376000,06/17/2011 02:52:28 PM,06/17/2011 02:53:01 PM,5203,43,Y,Park's Catering,6016221.536,2099116.915,37.74468585,-122.3865715,"(37.7446858481632, -122.386571458803)"
1,Monday,8AM,9AM,18MFF-0048,1346 EDDY ST,1181835,,8:00,9:00,5070000,10/24/2011 04:03:54 PM,10/24/2011 04:04:18 PM,733,14,Y,Anas Goodies Catering,6004006.407,2112885.223,37.78180653,-122.4297908,"(37.7818065268172, -122.429790840366)"
5,Friday,12PM,1PM,18MFF-0048,601 MARIPOSA ST,1181841,,12:00,13:00,8714000,10/24/2011 04:15:23 PM,10/24/2011 04:15:45 PM,3996,13,Y,Anas Goodies Catering,6015409.889,2106241.563,37.76420366,-122.3898756,"(37.764203655834, -122.389875569211)"
4,Thursday,10AM,11AM,18MFF-0046,301 EXECUTIVE PARK BLVD,1181729,,10:00,11:00,5374000,08/29/2011 04:56:30 PM,08/29/2011 04:56:43 PM,4991,240,Y,Golden Catering,6014761.541,2086930.261,37.71114281,-122.3907684,"(37.7111428086172, -122.390768390822)"
2,Tuesday,7AM,8AM,18MFF-0048,1420 CARROLL AVE,1181827,,7:00,8:00,3736000,10/24/2011 03:49:32 PM,10/24/2011 03:49:44 PM,4879,23,Y,Anas Goodies Catering,6015073.458,2091290.276,37.72313186,-122.3899947,"(37.7231318599658, -122.389994696076)"
0,Sunday,7AM,6PM,12MFF-0083,79 NEW MONTGOMERY ST,364218,,7:00,18:00,9543000,04/03/2012 02:59:22 PM,05/01/2012 03:10:59 PM,3707,14,N,The Chai Cart,6012448.524,2114861.954,37.78770861,-122.4007238,"(37.7877086092889, -122.400723790401)"
2,Tuesday,9AM,10AM,18MFF-0050,330 NEWHALL ST,1181897,,9:00,10:00,9563000,06/07/2011 04:27:21 PM,06/07/2011 04:27:38 PM,5203,35,Y,Park's Catering,6016411.813,2098371.403,37.74264936,-122.3858616,"(37.7426493577383, -122.385861558324)"
3,Wednesday,10AM,11AM,18MFF-0048,150 OTIS ST,1181846,,10:00,11:00,10048000,10/24/2011 04:21:42 PM,10/24/2011 04:21:57 PM,3513,8,Y,Anas Goodies Catering,6006666.12,2108857.226,37.77089687,-122.4203035,"(37.7708968719166, -122.420303482979)"
4,Thursday,10AM,8PM,11MFF-0175,901 MARKET ST,334914,,10:00,20:00,8748101,09/26/2011 01:04:01 PM,09/26/2011 01:05:36 PM,3704,1,N,"Halal Cart, LLC",6010316.037,2113536.073,37.78394888,-122.4080083,"(37.7839488842882, -122.408008279363)"
3,Wednesday,10AM,11AM,18MFF-0050,3450 03RD ST,1181902,,10:00,11:00,198201,06/07/2011 04:31:45 PM,06/07/2011 04:32:12 PM,5211,29,Y,Park's Catering,6015841.403,2099487.67,37.74568281,-122.3879118,"(37.7456828142552, -122.387911761433)"
2,Tuesday,9AM,10AM,18MFF-0048,640 TENNESSEE ST,1181837,,9:00,10:00,12482000,10/24/2011 04:09:50 PM,10/24/2011 04:10:14 PM,3996,12,Y,Anas Goodies Catering,6015407.526,2106068.769,37.76372907,-122.3898717,"(37.7637290705316, -122.389871672284)"
4,Thursday,7AM,8AM,18MFF-0050,1801 EVANS AVE,1181890,,7:00,8:00,5337000,06/07/2011 04:09:27 PM,06/07/2011 04:09:47 PM,5232,5,Y,Park's Catering,6014579.449,2099293.127,37.74507865,-122.3922618,"(37.745078648302, -122.392261844141)"
1,Monday,9AM,10AM,18MFF-0049,2920 03RD ST,1181877,,9:00,10:00,194201,03/28/2012 04:38:54 PM,03/28/2012 04:39:13 PM,4295,14,Y,Quan Catering,6015904.533,2101988.386,37.75255276,-122.3878679,"(37.7525527576463, -122.387867927348)"
1,Monday,6AM,8AM,18MFF-0050,2323 CESAR CHAVEZ ST,1181888,,6:00,8:00,2477000,06/07/2011 04:04:22 PM,06/07/2011 04:04:40 PM,4342,1,Y,Park's Catering,6012395.863,2100936.77,37.74947025,-122.3999277,"(37.7494702507258, -122.399927745604)"
5,Friday,10AM,11AM,18MFF-0048,1411 MARKET ST,1181845,,10:00,11:00,8754101,10/24/2011 04:20:05 PM,10/24/2011 04:20:24 PM,3507,41,Y,Anas Goodies Catering,6007474.273,2110802.04,37.77628237,-122.4176459,"(37.7762823730273, -122.417645919077)"
5,Friday,11AM,12PM,18MFF-0049,400 BEALE ST,1181870,,11:00,12:00,2867000,05/20/2011 04:49:17 PM,05/20/2011 04:49:37 PM,3766,12,Y,Quan Catering,6015202.718,2114686.289,37.7873795,-122.3911824,"(37.787379499857, -122.391182442661)"
4,Thursday,10AM,11AM,18MFF-0046,2401 BAY SHORE BLVD,1181727,,10:00,11:00,2825101,08/29/2011 04:44:44 PM,08/29/2011 04:44:56 PM,5087,003A,Y,Golden Catering,6011058.544,2087018.267,37.71117831,-122.4035731,"(37.7111783070436, -122.403573115181)"
5,Friday,8AM,9AM,18MFF-0050,220 RANKIN ST,1181895,,8:00,9:00,10927000,06/07/2011 04:17:28 PM,06/07/2011 04:18:33 PM,5215,16,Y,Park's Catering,6014717.203,2099489.361,37.74562511,-122.3917992,"(37.7456251136816, -122.391799229195)"
2,Tuesday,9AM,10AM,18MFF-0048,700 PENNSYLVANIA AVE,1181843,,9:00,10:00,10336000,10/24/2011 04:17:07 PM,10/24/2011 04:17:30 PM,4167,10,Y,Anas Goodies Catering,6014404.744,2103845.96,37.75757006,-122.3931845,"(37.7575700580023, -122.393184466145)"
2,Tuesday,11AM,12PM,18MFF-0048,1400 MINNESOTA ST,1181831,,11:00,12:00,9061000,10/24/2011 03:56:07 PM,10/24/2011 03:59:20 PM,4293,18,Y,Anas Goodies Catering,6015358.18,2101883.807,37.75223532,-122.38975,"(37.7522353219293, -122.38975002217)"
5,Friday,12PM,1PM,18MFF-0049,50 CALIFORNIA ST,1181871,,12:00,13:00,3524000,03/27/2012 04:55:32 PM,03/27/2012 04:55:56 PM,235,22,Y,Quan Catering,6013565.163,2116999.64,37.79364041,-122.3970103,"(37.7936404099575, -122.397010347778)"
5,Friday,10AM,11AM,18MFF-0050,1570 BURKE AVE,1181889,,10:00,11:00,3376000,06/07/2011 04:06:49 PM,06/07/2011 04:07:23 PM,5203,66,Y,Park's Catering,6016270.581,2099130.191,37.74472502,-122.3864028,"(37.7447250168321, -122.386402793857)"
1,Monday,11AM,12PM,18MFF-0048,3150 03RD ST,1181836,,11:00,12:00,196000,10/24/2011 04:05:10 PM,10/24/2011 04:05:34 PM,4355,6,Y,Anas Goodies Catering,6015963.746,2100918.2,37.74961753,-122.3875885,"(37.7496175291101, -122.387588501326)"
4,Thursday,6AM,7AM,18MFF-0050,Assessors Block 4755/Lot049,1181906,,6:00,7:00,5582000,06/10/2011 09:26:43 AM,06/10/2011 09:30:35 AM,4755,49,Y,Park's Catering,6018439.934,2092406.501,37.72638293,-122.3784348,"(37.7263829321822, -122.378434782668)"
5,Friday,9AM,10AM,18MFF-0050,190 NAPOLEON ST,1181900,,9:00,10:00,9504000,06/07/2011 04:29:45 PM,06/07/2011 04:30:01 PM,4343,4,Y,Park's Catering,6012675.556,2100057.454,37.74707142,-122.3988988,"(37.747071424905, -122.398898846675)"
4,Thursday,10AM,11AM,18MFF-0050,Assessors Block 4755/Lot049,1181906,,10:00,11:00,5582000,06/10/2011 09:26:43 AM,06/10/2011 09:30:35 AM,4755,49,Y,Park's Catering,6018439.934,2092406.501,37.72638293,-122.3784348,"(37.7263829321822, -122.378434782668)"
2,Tuesday,9AM,10AM,18MFF-0050,1575 BURKE AVE,1181908,,9:00,10:00,3376000,06/17/2011 02:52:28 PM,06/17/2011 02:53:01 PM,5203,43,Y,Park's Catering,6016221.536,2099116.915,37.74468585,-122.3865715,"(37.7446858481632, -122.386571458803)"
1,Monday,11AM,12PM,18MFF-0048,1051 26TH ST,1181850,,11:00,12:00,1500000,10/24/2011 04:27:03 PM,10/24/2011 04:27:20 PM,4317,15,Y,Anas Goodies Catering,6015254.619,2101568.189,37.75136296,-122.3900861,"(37.7513629596296, -122.390086108654)"
2,Tuesday,8AM,10AM,18MFF-0050,1555 BURKE AVE,1181896,,8:00,10:00,3376000,06/07/2011 04:26:26 PM,06/07/2011 04:26:43 PM,5203,67,Y,Park's Catering,6016347.008,2099023.112,37.74443523,-122.3861311,"(37.7444352289816, -122.386131058867)"
5,Friday,11AM,12PM,18MFF-0046,601 CRESCENT AVE,1181731,,11:00,12:00,4494000,08/29/2011 04:57:56 PM,08/29/2011 04:58:09 PM,5741,16,Y,Golden Catering,6007776.698,2095716.79,37.73487874,-122.4155315,"(37.7348787351337, -122.415531470861)"
1,Monday,12PM,1PM,18MFF-0048,1082 PENNSYLVANIA AVE,1181860,,12:00,13:00,10337002,10/24/2011 04:34:56 PM,10/24/2011 04:35:15 PM,4224,95,Y,Anas Goodies Catering,6014501.624,2102078.279,37.75272177,-122.3927258,"(37.7527217661049, -122.392725753817)"
3,Wednesday,9AM,10AM,18MFF-0050,190 NAPOLEON ST,1181900,,9:00,10:00,9504000,06/07/2011 04:29:45 PM,06/07/2011 04:30:01 PM,4343,4,Y,Park's Catering,6012675.556,2100057.454,37.74707142,-122.3988988,"(37.747071424905, -122.398898846675)"
1,Monday,11AM,12PM,18MFF-0048,3000 03RD ST,1181851,,11:00,12:00,195201,10/24/2011 04:27:57 PM,10/24/2011 04:28:11 PM,4315,8,Y,Anas Goodies Catering,6015940.457,2101621.914,37.75154849,-122.3877181,"(37.751548491531, -122.387718127295)"
1,Monday,10AM,11AM,18MFF-0048,368 ELM ST,1181861,,10:00,11:00,5204000,10/24/2011 04:37:26 PM,10/24/2011 04:37:44 PM,761,33,Y,Anas Goodies Catering,6005872.786,2112625.252,37.78119822,-122.4233155,"(37.7811982218612, -122.423315547721)"
1,Monday,9AM,10AM,18MFF-0050,3801 03RD ST,1181899,,9:00,10:00,202101,06/07/2011 04:28:54 PM,06/07/2011 04:29:10 PM,5242,2,Y,Park's Catering,6015837.156,2098399.371,37.74269433,-122.3878505,"(37.7426943341286, -122.387850525875)"
1,Monday,10AM,11AM,18MFF-0050,Assessors Block 4755/Lot049,1181906,,10:00,11:00,5582000,06/10/2011 09:26:43 AM,06/10/2011 09:30:35 AM,4755,49,Y,Park's Catering,6018439.934,2092406.501,37.72638293,-122.3784348,"(37.7263829321822, -122.378434782668)"
1,Monday,12PM,1PM,18MFF-0049,50 CALIFORNIA ST,1181871,,12:00,13:00,3524000,03/27/2012 04:55:32 PM,03/27/2012 04:55:56 PM,235,22,Y,Quan Catering,6013565.163,2116999.64,37.79364041,-122.3970103,"(37.7936404099575, -122.397010347778)"
2,Tuesday,9AM,10AM,18MFF-0050,220 NEWHALL ST,1181898,,9:00,10:00,9563000,06/07/2011 04:28:05 PM,06/07/2011 04:28:21 PM,5203,40,Y,Park's Catering,6016884.589,2098303.462,37.74248896,-122.3842221,"(37.7424889551109, -122.384222090489)"
1,Monday,9AM,10AM,18MFF-0048,3150 03RD ST,1181836,,9:00,10:00,196000,10/24/2011 04:05:10 PM,10/24/2011 04:05:34 PM,4355,6,Y,Anas Goodies Catering,6015963.746,2100918.2,37.74961753,-122.3875885,"(37.7496175291101, -122.387588501326)"
1,Monday,11AM,3PM,18MFF-0047,170 OTIS ST,1181744,,11:00,15:00,10048000,05/12/2011 08:30:17 AM,10/24/2011 04:39:33 PM,3513,7,Y,BH & MT LLC,6006672.394,2108737.268,37.77056785,-122.4202733,"(37.7705678488858, -122.420273262356)"
5,Friday,11AM,12PM,18MFF-0048,131 SHOTWELL ST,1181849,,11:00,12:00,11833000,10/24/2011 04:24:53 PM,10/24/2011 04:25:09 PM,5501,3,Y,Anas Goodies Catering,6007747.114,2107182.493,37.7663593,-122.4164456,"(37.7663593026796, -122.41644564135)"
1,Monday,12PM,1PM,18MFF-0048,500 FRANCISCO ST,1181858,,12:00,13:00,5762000,10/24/2011 04:33:26 PM,10/24/2011 04:33:46 PM,42,22,Y,Anas Goodies Catering,6008887.509,2121134.534,37.80473231,-122.4134881,"(37.8047323091815, -122.413488050797)"
5,Friday,6AM,7AM,18MFF-0050,Assessors Block 4755/Lot049,1181906,,6:00,7:00,5582000,06/10/2011 09:26:43 AM,06/10/2011 09:30:35 AM,4755,49,Y,Park's Catering,6018439.934,2092406.501,37.72638293,-122.3784348,"(37.7263829321822, -122.378434782668)"
4,Thursday,10AM,11AM,18MFF-0050,2525 MARIN ST,1181901,,10:00,11:00,8700000,06/07/2011 04:30:45 PM,06/07/2011 04:31:06 PM,4343,001D,Y,Park's Catering,6011682.167,2100464.955,37.74813493,-122.4023626,"(37.7481349335447, -122.402362570049)"
4,Thursday,9AM,10AM,18MFF-0048,601 MARIPOSA ST,1181841,,9:00,10:00,8714000,10/24/2011 04:15:23 PM,10/24/2011 04:15:45 PM,3996,13,Y,Anas Goodies Catering,6015409.889,2106241.563,37.76420366,-122.3898756,"(37.764203655834, -122.389875569211)"
3,Wednesday,8AM,9AM,18MFF-0050,1650 DAVIDSON AVE,1181894,,8:00,9:00,4615000,06/07/2011 04:16:16 PM,06/07/2011 04:16:47 PM,5215,22,Y,Park's Catering,6014534.608,2099729.914,37.74627548,-122.3924474,"(37.7462754843591, -122.392447441505)"
2,Tuesday,9AM,10AM,18MFF-0048,380 10TH ST,1181844,,9:00,10:00,489000,10/24/2011 04:18:05 PM,10/24/2011 04:18:20 PM,3520,87,Y,Anas Goodies Catering,6009197.856,2109108.401,37.77172888,-122.4115639,"(37.7717288754541, -122.411563857806)"
0,Sunday,12AM,3AM,11MFF-0175,901 MARKET ST,334914,,0:00,3:00,8748101,09/26/2011 01:04:01 PM,09/26/2011 01:05:36 PM,3704,1,N,"Halal Cart, LLC",6010316.037,2113536.073,37.78394888,-122.4080083,"(37.7839488842882, -122.408008279363)"
0,Sunday,10AM,11AM,18MFF-0048,368 ELM ST,1181861,,10:00,11:00,5204000,10/24/2011 04:37:26 PM,10/24/2011 04:37:44 PM,761,33,Y,Anas Goodies Catering,6005872.786,2112625.252,37.78119822,-122.4233155,"(37.7811982218612, -122.423315547721)"
3,Wednesday,11AM,12PM,18MFF-0050,Assessors Block 4644/Lot008,1181887,,11:00,12:00,7253000,06/07/2011 03:53:06 PM,06/07/2011 03:53:52 PM,4644,8,Y,Park's Catering,6019956.89,2094023.408,37.73090615,-122.3733026,"(37.7309061503597, -122.373302577485)"
1,Monday,8AM,9AM,18MFF-0048,815 TENNESSEE ST,1181829,,8:00,9:00,12484000,10/24/2011 03:54:20 PM,10/24/2011 03:54:32 PM,4059,001B,Y,Anas Goodies Catering,6015493.185,2105257.142,37.76150527,-122.3895187,"(37.7615052674833, -122.389518714761)"
3,Wednesday,7AM,8AM,18MFF-0050,1570 BURKE AVE,1181889,,7:00,8:00,3376000,06/07/2011 04:06:49 PM,06/07/2011 04:07:23 PM,5203,66,Y,Park's Catering,6016270.581,2099130.191,37.74472502,-122.3864028,"(37.7447250168321, -122.386402793857)"
1,Monday,7AM,8AM,18MFF-0048,1420 CARROLL AVE,1181827,,7:00,8:00,3736000,10/24/2011 03:49:32 PM,10/24/2011 03:49:44 PM,4879,23,Y,Anas Goodies Catering,6015073.458,2091290.276,37.72313186,-122.3899947,"(37.7231318599658, -122.389994696076)"
5,Friday,10AM,11AM,18MFF-0050,Assessors Block 4645/Lot015,1181907,,10:00,11:00,7254000,06/10/2011 09:37:16 AM,06/10/2011 09:37:36 AM,4645,15,Y,Park's Catering,6019359.973,2094482.884,37.73213495,-122.3753981,"(37.7321349519222, -122.375398078567)"
4,Thursday,9AM,10AM,18MFF-0050,1575 BURKE AVE,1181908,,9:00,10:00,3376000,06/17/2011 02:52:28 PM,06/17/2011 02:53:01 PM,5203,43,Y,Park's Catering,6016221.536,2099116.915,37.74468585,-122.3865715,"(37.7446858481632, -122.386571458803)"
1,Monday,9AM,10AM,18MFF-0048,700 PENNSYLVANIA AVE,1181843,,9:00,10:00,10336000,10/24/2011 04:17:07 PM,10/24/2011 04:17:30 PM,4167,10,Y,Anas Goodies Catering,6014404.744,2103845.96,37.75757006,-122.3931845,"(37.7575700580023, -122.393184466145)"
3,Wednesday,12PM,1PM,18MFF-0048,601 MARIPOSA ST,1181841,,12:00,13:00,8714000,10/24/2011 04:15:23 PM,10/24/2011 04:15:45 PM,3996,13,Y,Anas Goodies Catering,6015409.889,2106241.563,37.76420366,-122.3898756,"(37.764203655834, -122.389875569211)"
5,Friday,12PM,1PM,18MFF-0050,220 RANKIN ST,1181895,,12:00,13:00,10927000,06/07/2011 04:17:28 PM,06/07/2011 04:18:33 PM,5215,16,Y,Park's Catering,6014717.203,2099489.361,37.74562511,-122.3917992,"(37.7456251136816, -122.391799229195)"
2,Tuesday,12PM,1PM,18MFF-0048,500 FRANCISCO ST,1181858,,12:00,13:00,5762000,10/24/2011 04:33:26 PM,10/24/2011 04:33:46 PM,42,22,Y,Anas Goodies Catering,6008887.509,2121134.534,37.80473231,-122.4134881,"(37.8047323091815, -122.413488050797)"
4,Thursday,9AM,10AM,18MFF-0049,722 BRANNAN ST,1181876,,9:00,10:00,3083000,03/28/2012 04:37:37 PM,03/28/2012 04:38:10 PM,3779,132,Y,Quan Catering,6012101.975,2110026.064,37.77441104,-122.4015828,"(37.7744110410018, -122.401582774174)"
4,Thursday,8AM,9AM,18MFF-0048,815 TENNESSEE ST,1181829,,8:00,9:00,12484000,10/24/2011 03:54:20 PM,10/24/2011 03:54:32 PM,4059,001B,Y,Anas Goodies Catering,6015493.185,2105257.142,37.76150527,-122.3895187,"(37.7615052674833, -122.389518714761)"
3,Wednesday,12PM,1PM,18MFF-0050,220 RANKIN ST,1181895,,12:00,13:00,10927000,06/07/2011 04:17:28 PM,06/07/2011 04:18:33 PM,5215,16,Y,Park's Catering,6014717.203,2099489.361,37.74562511,-122.3917992,"(37.7456251136816, -122.391799229195)"
2,Tuesday,10AM,11AM,18MFF-0050,Assessors Block 4755/Lot049,1181906,,10:00,11:00,5582000,06/10/2011 09:26:43 AM,06/10/2011 09:30:35 AM,4755,49,Y,Park's Catering,6018439.934,2092406.501,37.72638293,-122.3784348,"(37.7263829321822, -122.378434782668)"
